[2026-01-16T01:53:19.152Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: undefined
[2026-01-16T23:28:17.600Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:28:17.623Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:29:04.334Z] ACCESS: admin@husri.com | URL: /templates | TokenRole: ADMIN
[2026-01-16T23:30:56.180Z] ACCESS: admin@husri.com | URL: /templates | TokenRole: ADMIN
[2026-01-16T23:30:58.899Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:30:58.922Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:31:14.012Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:31:14.059Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:32:50.684Z] ACCESS: admin@husri.com | URL: /booking-config | TokenRole: ADMIN
[2026-01-16T23:37:48.235Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:48.249Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:48.280Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:48.296Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:51.984Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:51.996Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:52.010Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:52.033Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:57.430Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:57.447Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:37:57.506Z] ACCESS: admin@husri.com | URL: / | TokenRole: ADMIN
[2026-01-16T23:37:57.604Z] ACCESS: admin@husri.com | URL: /notifications | TokenRole: ADMIN
[2026-01-16T23:37:57.930Z] ACCESS: admin@husri.com | URL: /patients | TokenRole: ADMIN
[2026-01-16T23:37:57.932Z] ACCESS: admin@husri.com | URL: /appointments | TokenRole: ADMIN
[2026-01-16T23:37:57.947Z] ACCESS: admin@husri.com | URL: /staff | TokenRole: ADMIN
[2026-01-16T23:37:58.031Z] ACCESS: admin@husri.com | URL: /templates | TokenRole: ADMIN
[2026-01-16T23:37:58.120Z] ACCESS: admin@husri.com | URL: /invoices | TokenRole: ADMIN
[2026-01-16T23:37:58.152Z] ACCESS: admin@husri.com | URL: /booking-config | TokenRole: ADMIN
[2026-01-16T23:43:51.599Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:43:51.622Z] ACCESS: admin@husri.com | URL: /clinics/my | TokenRole: ADMIN
[2026-01-16T23:43:57.286Z] LOGIN: doctor@husri.com | role: DOCTOR
[2026-01-16T23:43:57.309Z] ACCESS: doctor@husri.com | URL: /select-clinic | TokenRole: DOCTOR
[2026-01-16T23:43:57.369Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:43:57.464Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-16T23:43:57.466Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-16T23:43:57.601Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-16T23:43:57.614Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:43:57.776Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:43:57.795Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:43:57.930Z] ACCESS: doctor@husri.com | URL: /stats | TokenRole: DOCTOR
[2026-01-16T23:43:57.938Z] ACCESS: doctor@husri.com | URL: /activities | TokenRole: DOCTOR
[2026-01-16T23:43:57.949Z] ACCESS: doctor@husri.com | URL: /queue | TokenRole: DOCTOR
[2026-01-16T23:43:58.025Z] ACCESS: doctor@husri.com | URL: /activities | TokenRole: DOCTOR
[2026-01-16T23:43:58.026Z] ACCESS: doctor@husri.com | URL: /queue | TokenRole: DOCTOR
[2026-01-16T23:43:58.045Z] ACCESS: doctor@husri.com | URL: /stats | TokenRole: DOCTOR
[2026-01-16T23:43:59.162Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:43:59.174Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:43:59.466Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:43:59.497Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:44:01.871Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:44:01.896Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:47:05.400Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:47:05.419Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:47:06.148Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:47:06.194Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:49:39.196Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:49:39.257Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-16T23:49:39.279Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-16T23:49:39.410Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:49:39.447Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-16T23:49:39.454Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:53:48.862Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:53:48.883Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-16T23:53:48.889Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:53:48.920Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-16T23:53:49.326Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-16T23:53:49.332Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:57:04.609Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-16T23:57:04.704Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:57:04.709Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-16T23:57:04.756Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:57:04.818Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-16T23:57:04.819Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:58:41.097Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:58:41.147Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-16T23:58:41.148Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-16T23:58:41.174Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:58:41.262Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-16T23:58:41.275Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-16T23:59:26.840Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:59:27.153Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-16T23:59:27.332Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-16T23:59:27.341Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-16T23:59:27.370Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-16T23:59:27.371Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:01:11.604Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:01:11.802Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:01:12.254Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:01:12.255Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:01:12.365Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:01:12.367Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:01:29.281Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:01:29.314Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:01:29.388Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:01:29.409Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:01:29.474Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:01:29.498Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:02:20.831Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:02:20.877Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:02:20.897Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:02:20.910Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:02:21.271Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:02:21.279Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:04:23.085Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:04:23.098Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:04:23.233Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:04:23.236Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:04:23.309Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:04:23.322Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:04:34.273Z] ACCESS: doctor@husri.com | URL: /templates/8 | TokenRole: DOCTOR
[2026-01-17T00:04:43.889Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:04:53.658Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:04:53.676Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:04:53.824Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:04:53.825Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:04:53.874Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:04:53.887Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:05:00.864Z] ACCESS: doctor@husri.com | URL: /templates/8 | TokenRole: DOCTOR
[2026-01-17T00:05:12.749Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:07:54.038Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:07:54.161Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:54.221Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:07:54.224Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:07:54.256Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:54.311Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:07:54.329Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:07:54.363Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:54.422Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:54.455Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:56.112Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:07:56.207Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:56.417Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:07:56.461Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:56.599Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:56.678Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:07:59.665Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:07:59.789Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:07.552Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:07.573Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:07.758Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:08:07.760Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:07.762Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:08:07.877Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:07.890Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:08:07.939Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:07.984Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:08.020Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:24.699Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:24.747Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:24.864Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:08:24.915Z] ACCESS: doctor@husri.com | URL: / | TokenRole: DOCTOR
[2026-01-17T00:08:24.926Z] ACCESS: doctor@husri.com | URL: /notifications | TokenRole: DOCTOR
[2026-01-17T00:08:24.993Z] ACCESS: doctor@husri.com | URL: /templates | TokenRole: DOCTOR
[2026-01-17T00:08:24.994Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:25.051Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:08:25.135Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:08:25.170Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:08:35.329Z] ACCESS: doctor@husri.com | URL: /history/3 | TokenRole: DOCTOR
[2026-01-17T00:08:39.440Z] ACCESS: doctor@husri.com | URL: /templates/7 | TokenRole: DOCTOR
[2026-01-17T00:08:43.957Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:08:45.168Z] ACCESS: doctor@husri.com | URL: /history/3 | TokenRole: DOCTOR
[2026-01-17T00:08:45.176Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:08:58.472Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:58.488Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:08:58.755Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:08:58.781Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:09:03.286Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:09:03.313Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:09:03.597Z] ACCESS: doctor@husri.com | URL: /activities | TokenRole: DOCTOR
[2026-01-17T00:09:03.603Z] ACCESS: doctor@husri.com | URL: /queue | TokenRole: DOCTOR
[2026-01-17T00:09:03.611Z] ACCESS: doctor@husri.com | URL: /stats | TokenRole: DOCTOR
[2026-01-17T00:09:03.675Z] ACCESS: doctor@husri.com | URL: /queue | TokenRole: DOCTOR
[2026-01-17T00:09:03.708Z] ACCESS: doctor@husri.com | URL: /stats | TokenRole: DOCTOR
[2026-01-17T00:09:03.710Z] ACCESS: doctor@husri.com | URL: /activities | TokenRole: DOCTOR
[2026-01-17T00:09:22.834Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:09:22.862Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:09:23.090Z] ACCESS: doctor@husri.com | URL: /history/1 | TokenRole: DOCTOR
[2026-01-17T00:09:23.109Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:09:23.166Z] ACCESS: doctor@husri.com | URL: /history/1 | TokenRole: DOCTOR
[2026-01-17T00:09:23.176Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:09:23.266Z] ACCESS: doctor@husri.com | URL: /history/1 | TokenRole: DOCTOR
[2026-01-17T00:09:23.280Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:09:23.346Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:09:25.725Z] ACCESS: doctor@husri.com | URL: /responses | TokenRole: DOCTOR
[2026-01-17T00:09:45.946Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:09:45.973Z] ACCESS: doctor@husri.com | URL: /clinics/my | TokenRole: DOCTOR
[2026-01-17T00:09:46.420Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:09:46.533Z] ACCESS: doctor@husri.com | URL: /patients | TokenRole: DOCTOR
[2026-01-17T00:09:51.826Z] LOGIN: patient@ev.com | role: PATIENT
[2026-01-17T00:09:52.154Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:09:52.179Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:09:52.227Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:09:52.241Z] ACCESS: patient@ev.com | URL: /invoices | TokenRole: PATIENT
[2026-01-17T00:09:52.245Z] ACCESS: patient@ev.com | URL: /records | TokenRole: PATIENT
[2026-01-17T00:09:52.292Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:09:52.309Z] ACCESS: patient@ev.com | URL: /invoices | TokenRole: PATIENT
[2026-01-17T00:09:52.344Z] ACCESS: patient@ev.com | URL: /records | TokenRole: PATIENT
[2026-01-17T00:09:58.411Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:09:58.437Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:09:58.727Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:09:58.740Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:09:58.774Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:09:58.789Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:11:39.994Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:39.996Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:11:40.041Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:40.053Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:11:41.042Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:41.067Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:42.798Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:42.815Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:43.110Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:11:43.144Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:11:43.608Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:43.624Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:43.887Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:11:43.895Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:11:43.912Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:11:43.957Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:11:44.025Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:44.184Z] ACCESS: patient@ev.com | URL: /records | TokenRole: PATIENT
[2026-01-17T00:11:44.217Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:11:44.219Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:11:44.220Z] ACCESS: patient@ev.com | URL: /invoices | TokenRole: PATIENT
[2026-01-17T00:11:44.239Z] ACCESS: patient@ev.com | URL: /records | TokenRole: PATIENT
[2026-01-17T00:11:44.261Z] ACCESS: patient@ev.com | URL: /appointments | TokenRole: PATIENT
[2026-01-17T00:11:44.314Z] ACCESS: patient@ev.com | URL: /invoices | TokenRole: PATIENT
[2026-01-17T00:13:44.643Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:13:44.648Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:13:44.655Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:13:44.724Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:13:44.991Z] ACCESS: patient@ev.com | URL: /doctors/1 | TokenRole: PATIENT
[2026-01-17T00:13:45.226Z] ACCESS: patient@ev.com | URL: /clinics/my | TokenRole: PATIENT
[2026-01-17T00:14:07.710Z] ACCESS: patient@ev.com | URL: /book | TokenRole: PATIENT
[2026-01-17T00:14:13.443Z] LOGIN: reception@husri.com | role: RECEPTIONIST
[2026-01-17T00:14:13.566Z] ACCESS: reception@husri.com | URL: /select-clinic | TokenRole: RECEPTIONIST
[2026-01-17T00:14:13.648Z] ACCESS: reception@husri.com | URL: /clinics/my | TokenRole: RECEPTIONIST
[2026-01-17T00:14:13.750Z] ACCESS: reception@husri.com | URL: / | TokenRole: RECEPTIONIST
[2026-01-17T00:14:13.787Z] ACCESS: reception@husri.com | URL: /notifications | TokenRole: RECEPTIONIST
[2026-01-17T00:14:13.827Z] ACCESS: reception@husri.com | URL: /clinics/my | TokenRole: RECEPTIONIST
[2026-01-17T00:14:14.136Z] ACCESS: reception@husri.com | URL: /activities | TokenRole: RECEPTIONIST
[2026-01-17T00:14:14.164Z] ACCESS: reception@husri.com | URL: /stats | TokenRole: RECEPTIONIST
